,경상대,광양항세방,구미,남동발전_본사사옥,영동,예천,남제주소내,부산복합자재창고,부산복합1단계,부산수처리장,부산신항,부산본부,삼척소내,신인천소내,신인천전망대,신인천해수취수구,영월본부,영월철도부지,위미2리,인천수산정수장,하동공설운동장,하동변전소,하동보건소,하동본부,하동정수장,하동하수처리장,광양항,당진,당진매립장_송악,당진자재창고,동해,수원환경사업소,황금물류센터,세종시폐기물매립장,연성정수장,영암에프원b,대구,신안
15637,1.0,0.9,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,0.9,1.0,0.9,1.0,1.0,1.0,1.0,1.0
15638,0.9,1.0,1.0,0.9,1.0,0.6,0.0,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,0.9,1.0,1.0
15639,0.8,1.0,1.0,0.8,1.0,0.8,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,1.0
15640,0.9,0.8,1.0,0.9,1.0,0.9,0.0,0.7,0.7,0.7,0.7,0.7,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1.0,1.0,0.8,1.0,1.0,0.3,1.0,0.3
15641,0.4,0.1,1.0,0.4,0.8,1.0,0.0,0.8,0.8,0.8,0.8,0.8,0.3,1.0,1.0,1.0,0.6,0.6,0.0,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.5,0.5,0.8,0.8,0.1,0.6,1.0,0.5,0.9,0.6
15642,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.2,0.1,0.2,0.0
15643,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,
15644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15656,0.9,0.0,0.1,0.9,0.0,0.8,0.7,0.6,0.6,0.6,0.6,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.3,0.0,0.5,0.8,0.6
15657,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.0,0.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,1.0,0.2,1.0,0.9,0.6,1.0,1.0,1.0
15658,1.0,1.0,1.0,1.0,0.9,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.5,0.5,0.7,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.9,0.9,1.0,1.0,1.0
15659,1.0,1.0,1.0,1.0,0.9,1.0,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0
15660,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,1.0,1.0,0.9,1.0,1.0,1.0,1.0
15661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0
15662,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15663,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15664,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,0.8,0.8,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15665,0.9,1.0,1.0,0.9,0.7,0.7,0.5,1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.9,0.9,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7,1.0,1.0,1.0,0.8,1.0,1.0
15666,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.3,0.3,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.3,0.3,0.0,0.0,0.1,0.2,0.1,0.0,0.3,0.0
15667,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,
15668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15681,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
15682,0.4,0.4,0.0,0.4,0.7,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.9,0.9,0.9,0.0,0.0,0.0,0.9,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.6,0.7,0.4,0.0,0.9,0.0,0.0,0.0
15683,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
15684,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.0,1.0,1.0,1.0,0.1,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,0.3,1.0,0.0,0.0,1.0,0.0,0.0,0.0
15685,0.0,0.0,0.0,0.0,1.0,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,1.0,0.9,0.9,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3,1.0,0.0,0.0,0.0
15686,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.1,0.1,0.1,0.1,0.1,0.4,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3,1.0,0.0,0.0,1.0,0.4,0.0,0.0
15687,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,1.0,1.0,0.7,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6,0.2,0.0,0.0,1.0,1.0,0.0,0.7
15688,0.1,0.1,0.0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1,0.1,0.0,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.0,1.0,1.0,0.0,0.6,0.1,0.6,1.0,0.8,0.0,0.9
15689,0.0,0.1,0.0,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8,0.8,0.0,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.7,0.7,0.7,0.0,0.4,0.1,0.2,1.0,1.0,0.0,0.6
15690,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.0
15691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15704,0.7,0.0,0.0,0.7,0.8,0.3,0.6,0.9,0.9,0.9,0.9,0.9,0.0,0.8,0.8,0.8,0.0,0.0,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,0.0,0.8,0.0,0.8,0.8,0.7,0.0,0.6
15705,1.0,1.0,0.9,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0
15706,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15708,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15709,1.0,1.0,1.0,1.0,1.0,0.3,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15710,1.0,1.0,0.8,1.0,1.0,0.8,0.4,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9,0.9,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15711,1.0,1.0,1.0,1.0,1.0,0.5,0.6,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15712,1.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15713,1.0,1.0,0.9,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0
15714,0.2,0.2,0.1,0.2,0.7,0.0,0.5,0.3,0.3,0.3,0.3,0.3,0.0,0.6,0.6,0.6,0.3,0.3,0.5,0.6,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.0,0.7,0.2,0.3,0.6,0.4,0.2,0.4
15715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0
15728,0.9,0.1,0.1,0.9,1.0,0.7,1.0,0.9,0.9,0.9,0.9,0.9,0.0,0.7,0.7,0.7,0.0,0.0,1.0,0.7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8,0.8,0.8,0.0,1.0,0.1,1.0,0.7,0.7,1.0,0.6
15729,1.0,1.0,1.0,1.0,0.9,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0
15730,1.0,1.0,0.6,1.0,0.7,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0
15731,1.0,1.0,0.6,1.0,0.7,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.2,0.2,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7,1.0,1.0,0.5,0.9,1.0,1.0
15732,1.0,1.0,0.4,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,0.8,0.8,0.0,0.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.8,1.0,1.0,0.9
15733,1.0,1.0,0.3,1.0,0.9,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9,0.9,0.9,0.0,0.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.0,0.9,1.0,1.0,0.9,1.0,1.0,1.0
15734,1.0,1.0,0.2,1.0,0.9,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6,0.6,0.6,0.0,0.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9,1.0,1.0,0.6,0.9,0.7,1.0
15735,1.0,1.0,0.1,1.0,0.4,0.4,0.6,1.0,1.0,1.0,1.0,1.0,0.0,0.3,0.3,0.3,0.0,0.0,0.6,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.0,0.4,1.0,0.9,0.3,0.9,0.9,0.8
15736,1.0,1.0,0.8,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7
15737,1.0,1.0,0.8,1.0,0.3,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3,1.0,0.6,1.0,1.0,1.0,0.9
15738,0.3,0.2,0.0,0.3,0.0,0.0,0.6,0.5,0.5,0.5,0.5,0.5,0.0,0.6,0.6,0.6,0.0,0.0,0.6,0.6,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.6,0.4,0.4,0.7
15739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15751,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0
15752,1.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.8,0.8,0.8,0.0,0.0,1.0,0.8,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.2,1.0,0.2,1.0,0.8,0.7,1.0,0.6
15753,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15754,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15755,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15756,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15757,,1.0,1.0,,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15758,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15759,,1.0,1.0,,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15760,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15761,1.0,0.8,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0
15762,0.2,0.2,0.0,0.2,0.7,0.0,0.5,0.2,0.2,0.2,0.2,0.2,0.0,0.6,0.6,0.6,0.3,0.3,0.5,0.6,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.3,0.7,0.2,0.3,0.6,0.7,0.5,0.7
15763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15775,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
15776,0.9,0.1,0.1,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.0,0.0,1.0,0.7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.7,0.7,0.7,1.0,1.0,0.1,1.0,0.7,0.7,1.0,0.5
15777,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
