,경상대,광양항세방,구미,남동발전_본사사옥,영동,예천,남제주소내,부산복합자재창고,부산복합1단계,부산수처리장,부산신항,부산본부,삼척소내,신인천소내,신인천전망대,신인천해수취수구,영월본부,영월철도부지,위미2리,인천수산정수장,하동공설운동장,하동변전소,하동보건소,하동본부,하동정수장,하동하수처리장,광양항,당진,당진매립장_송악,당진자재창고,동해,수원환경사업소,황금물류센터,세종시폐기물매립장,연성정수장,영암에프원b,대구,신안
17615,30.0,,,30.0,,,7.0,31.0,31.0,31.0,31.0,31.0,,,,,,,7.0,,,,,,,,,,,,,,,,,18.0,40.0,26.0
17616,,,,,,,7.0,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,14.0,,
17617,25.0,19.0,11.0,25.0,,,7.0,20.0,20.0,20.0,20.0,20.0,65.0,,,,,,7.0,,19.0,19.0,19.0,19.0,19.0,19.0,19.0,,,,60.0,,19.0,12.0,,12.0,,8.0
17618,19.0,18.0,12.0,19.0,11.0,,7.0,27.0,27.0,27.0,27.0,27.0,58.0,6.0,6.0,6.0,,,7.0,6.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,,,,60.0,11.0,18.0,9.0,6.0,10.0,41.0,9.0
17619,27.0,16.0,13.0,27.0,5.0,,7.0,32.0,32.0,32.0,32.0,32.0,59.0,10.0,10.0,10.0,,,7.0,10.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,,,,59.0,5.0,16.0,10.0,10.0,10.0,40.0,9.0
17620,29.0,22.0,12.0,29.0,10.0,3.0,7.0,33.0,33.0,33.0,33.0,33.0,59.0,10.0,10.0,10.0,,,7.0,10.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,,,,55.0,10.0,22.0,9.0,10.0,30.0,12.0,10.0
17621,31.0,26.0,,31.0,,,7.0,31.0,31.0,31.0,31.0,31.0,60.0,,,,,,7.0,,26.0,26.0,26.0,26.0,26.0,26.0,26.0,,,,68.0,,26.0,10.0,,10.0,12.0,9.0
17622,32.0,28.0,10.0,32.0,,4.0,7.0,31.0,31.0,31.0,31.0,31.0,57.0,,,,,,7.0,,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,54.0,,28.0,10.0,,8.0,40.0,11.0
17623,32.0,30.0,9.0,32.0,,,7.0,30.0,30.0,30.0,30.0,30.0,55.0,,,,,,7.0,,30.0,30.0,30.0,30.0,30.0,30.0,30.0,,,,53.0,,30.0,5.0,,7.0,11.0,10.0
17624,41.0,36.0,,41.0,,,7.0,30.0,30.0,30.0,30.0,30.0,55.0,,,,,,7.0,,36.0,36.0,36.0,36.0,36.0,36.0,36.0,,,,57.0,,36.0,5.0,,6.0,40.0,10.0
17625,33.0,28.0,9.0,33.0,,,7.0,35.0,35.0,35.0,35.0,35.0,53.0,,,,,,7.0,,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,,28.0,,,8.0,40.0,36.0
17626,38.0,28.0,,38.0,,,8.0,32.0,32.0,32.0,32.0,32.0,,,,,,,8.0,,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,,28.0,,,33.0,,36.0
17627,33.0,31.0,,33.0,,,10.0,33.0,33.0,33.0,33.0,33.0,,,,,,,10.0,,31.0,31.0,31.0,31.0,31.0,31.0,31.0,,,,,,31.0,,,33.0,,36.0
17628,35.0,28.0,,35.0,,,9.0,30.0,30.0,30.0,30.0,30.0,,,,,,,9.0,,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,,28.0,,,8.0,,
17629,37.0,33.0,51.0,37.0,,,10.0,35.0,35.0,35.0,35.0,35.0,,,,,,,10.0,,33.0,33.0,33.0,33.0,33.0,33.0,33.0,,,,65.0,,33.0,,,,,
17630,,,48.0,,,18.0,8.0,,,,,,54.0,,,,,,8.0,,,,,,,,,,,,,,,,,,,
17631,,,,,,17.0,8.0,,,,,,52.0,,,,,,8.0,,,,,,,,,,,,,,,15.0,,,,
17632,,,,,,,8.0,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,
17633,,,,,,,8.0,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,
17634,,,,,,,8.0,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,
17635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17637,,,,,,,7.0,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,
17638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17639,,,,,,,40.0,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,
17640,,,,,,,10.0,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,
17641,,60.0,,,,,29.0,,,,,,,,,,,,29.0,,60.0,60.0,60.0,60.0,60.0,60.0,60.0,,,,14.0,,60.0,,,38.0,67.0,55.0
17642,55.0,46.0,67.0,55.0,,,30.0,59.0,59.0,59.0,59.0,59.0,,52.0,52.0,52.0,,,30.0,52.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,,,,,,46.0,52.0,52.0,35.0,67.0,42.0
17643,44.0,37.0,53.0,44.0,,,10.0,,,,,,68.0,,,,,,10.0,,37.0,37.0,37.0,37.0,37.0,37.0,37.0,,,,,,37.0,,,34.0,,30.0
17644,41.0,36.0,45.0,41.0,,17.0,8.0,,,,,,,,,,50.0,50.0,8.0,,36.0,36.0,36.0,36.0,36.0,36.0,36.0,,,,,,36.0,,,38.0,,35.0
17645,41.0,25.0,45.0,41.0,,,10.0,44.0,44.0,44.0,44.0,44.0,52.0,,,,46.0,46.0,10.0,,25.0,25.0,25.0,25.0,25.0,25.0,25.0,,,,52.0,,25.0,10.0,,34.0,,37.0
17646,42.0,29.0,50.0,42.0,,,10.0,42.0,42.0,42.0,42.0,42.0,50.0,,,,51.0,51.0,10.0,,29.0,29.0,29.0,29.0,29.0,29.0,29.0,,,,50.0,,29.0,,,32.0,,38.0
17647,39.0,32.0,46.0,39.0,,,8.0,,,,,,51.0,,,,47.0,47.0,8.0,,32.0,32.0,32.0,32.0,32.0,32.0,32.0,,,,48.0,,32.0,10.0,,38.0,,37.0
17648,40.0,33.0,45.0,40.0,40.0,13.0,10.0,41.0,41.0,41.0,41.0,41.0,47.0,,,,45.0,45.0,10.0,,33.0,33.0,33.0,33.0,33.0,33.0,33.0,,,,45.0,40.0,33.0,,,33.0,40.0,40.0
17649,40.0,34.0,,40.0,,,10.0,36.0,36.0,36.0,36.0,36.0,46.0,,,,44.0,44.0,10.0,,34.0,34.0,34.0,34.0,34.0,34.0,34.0,,,,,,34.0,,,33.0,43.0,
17650,,38.0,57.0,,,,8.0,,,,,,46.0,,,,,,8.0,,38.0,38.0,38.0,38.0,38.0,38.0,38.0,,,,,,38.0,,,,,
17651,,,,,,,8.0,,,,,,,,,,,,8.0,,,,,,,,,,,,14.0,,,,,,,
17652,,,,,,,8.0,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,
17653,,,,,,,8.0,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,
17654,,,,,,,8.0,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,
17655,,,,,,,8.0,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,
17656,,,,,,,8.0,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,
17657,,,,,,,8.0,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,
17658,,,,,,,8.0,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,
17659,,,,,,,69.0,,,,,,,,,,,,69.0,,,,,,,,,,,,,,,,,,,
17660,,,,,,,10.0,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,64.0,,
17661,,,,,,,8.0,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,
17662,57.0,,,57.0,,,9.0,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,58.0,,62.0
17663,55.0,,,55.0,,,9.0,59.0,59.0,59.0,59.0,59.0,,,,,,,9.0,,,,,,,,,,,,,,,,,,,59.0
17664,57.0,,,57.0,,,10.0,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,10.0
17665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17667,,,,,10.0,,9.0,,,,,,,,,,,,9.0,,,,,,,,,,,,,10.0,,,,10.0,,
17668,,,,,,,9.0,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,10.0,,
17669,,,,,10.0,,9.0,,,,,,,,,,,,9.0,,,,,,,,,,,,,10.0,,,,,,
17670,,,,,,,10.0,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,49.0,,
17671,,,,,,,10.0,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,49.0,,
17672,,,,,,,11.0,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,
17673,,46.0,,,,,9.0,,,,,,,,,,,,9.0,,46.0,46.0,46.0,46.0,46.0,46.0,46.0,,,,,,46.0,,,,,
17674,,,,,,,9.0,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,
17675,,,,,,,9.0,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,15.0,
17676,,,,,,,8.0,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,
17677,,,,,,,8.0,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,12.0,,,,
17678,,,,,,,8.0,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,
17679,,,,,,,8.0,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,
17680,45.0,47.0,,45.0,,,10.0,,,,,,,,,,,,10.0,,47.0,47.0,47.0,47.0,47.0,47.0,47.0,,,,,,47.0,,,,,
17681,,,64.0,,,16.0,8.0,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,43.0,
17682,,,,,,,8.0,,,,,,48.0,,,,65.0,65.0,8.0,,,,,,,,,,,,,,,,,,,
17683,56.0,48.0,54.0,56.0,43.0,,11.0,50.0,50.0,50.0,50.0,50.0,48.0,44.0,44.0,44.0,,,11.0,44.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,,,,57.0,43.0,48.0,53.0,44.0,67.0,,49.0
17684,50.0,49.0,46.0,50.0,,,9.0,50.0,50.0,50.0,50.0,50.0,47.0,39.0,39.0,39.0,,,9.0,39.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,,,,57.0,,49.0,,39.0,47.0,,49.0
17685,49.0,48.0,51.0,49.0,,,8.0,,,,,,47.0,44.0,44.0,44.0,,,8.0,44.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,,,,,,48.0,,44.0,46.0,,36.0
17686,49.0,47.0,51.0,49.0,44.0,18.0,10.0,59.0,59.0,59.0,59.0,59.0,54.0,38.0,38.0,38.0,,,10.0,38.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,,,,61.0,44.0,47.0,,38.0,45.0,49.0,47.0
17687,48.0,42.0,50.0,48.0,,,10.0,49.0,49.0,49.0,49.0,49.0,52.0,,,,,,10.0,,42.0,42.0,42.0,42.0,42.0,42.0,42.0,,,,60.0,,42.0,49.0,,44.0,49.0,46.0
17688,,,,,,,10.0,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,44.0,,36.0
17689,45.0,33.0,49.0,45.0,,,10.0,47.0,47.0,47.0,47.0,47.0,53.0,51.0,51.0,51.0,49.0,49.0,10.0,51.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,,,,55.0,,33.0,47.0,51.0,43.0,48.0,44.0
17690,42.0,38.0,47.0,42.0,,,9.0,43.0,43.0,43.0,43.0,43.0,49.0,,,,,,9.0,,38.0,38.0,38.0,38.0,38.0,38.0,38.0,,,,52.0,,38.0,48.0,,10.0,48.0,73.0
17691,,39.0,46.0,,,,9.0,,,,,,52.0,,,,,,9.0,,39.0,39.0,39.0,39.0,39.0,39.0,39.0,,,,51.0,,39.0,,,40.0,,10.0
17692,,38.0,45.0,,,,11.0,,,,,,52.0,,,,,,11.0,,38.0,38.0,38.0,38.0,38.0,38.0,38.0,,,,52.0,,38.0,,,11.0,,
17693,68.0,,,68.0,,,8.0,,,,,,51.0,,,,,,8.0,,,,,,,,,,,,,,,,,11.0,,
17694,58.0,,,58.0,,,8.0,,,,,,50.0,,,,,,8.0,,,,,,,,,,,,,,,,,11.0,,10.0
17695,58.0,,,58.0,,,8.0,,,,,,48.0,,,,,,8.0,,,,,,,,,,,,,,,10.0,,12.0,,10.0
17696,57.0,58.0,68.0,57.0,,,9.0,,,,,,49.0,,,,,,9.0,,58.0,58.0,58.0,58.0,58.0,58.0,58.0,,,,,,58.0,,,9.0,,11.0
17697,,,,,,,10.0,,,,,,47.0,,,,,,10.0,,,,,,,,,,,,,,,,,11.0,,12.0
17698,,,,,,,10.0,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,10.0,,10.0
17699,,,,,,,10.0,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,11.0,,,,10.0
17700,,,,,,,10.0,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,11.0,,10.0
17701,,,,,,,10.0,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,10.0,,8.0,,11.0
17702,,,,,,,10.0,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,8.0,,11.0
17703,73.0,,,73.0,,,10.0,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,11.0,,11.0
17704,65.0,69.0,,65.0,,,10.0,,,,,,,,,,,,10.0,,69.0,69.0,69.0,69.0,69.0,69.0,69.0,,,,,,69.0,,,8.0,,12.0
17705,,,,,,,10.0,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,9.0,,10.0
17706,65.0,,,65.0,,,10.0,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,10.0,,9.0,,
17707,65.0,,,65.0,,,,65.0,65.0,65.0,65.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,,
17708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,14.0
17709,,,,,,,10.0,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,12.0,,8.0,,11.0
17710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,5.0,,11.0
17711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,10.0
17712,,,,,,,10.0,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,9.0,,11.0
17713,75.0,,,75.0,,,62.0,74.0,74.0,74.0,74.0,74.0,,,,,,,62.0,,,,,,,,,,,,,,,75.0,,11.0,,76.0
17714,72.0,,,72.0,,,50.0,69.0,69.0,69.0,69.0,69.0,,,,,,,50.0,,,,,,,,,,,,,,,72.0,,72.0,,65.0
17715,62.0,,,62.0,,,28.0,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,11.0,,
17716,66.0,,,66.0,,,28.0,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,11.0,,
17717,,,,,,,28.0,,,,,,15.0,,,,,,28.0,,,,,,,,,,,,12.0,,,,,10.0,,
17718,76.0,,,76.0,,,10.0,,,,,,14.0,,,,,,10.0,,,,,,,,,,,,,,,,,10.0,,
17719,56.0,,,56.0,,,10.0,,,,,,13.0,,,,,,10.0,,,,,,,,,,,,11.0,,,,,,,
17720,56.0,,,56.0,,,10.0,,,,,,13.0,,,,,,10.0,,,,,,,,,,,,,,,,,,,
17721,53.0,59.0,,53.0,,,10.0,,,,,,12.0,,,,,,10.0,,59.0,59.0,59.0,59.0,59.0,59.0,59.0,,,,,,59.0,,,,,
17722,,,,,,,10.0,,,,,,12.0,,,,,,10.0,,,,,,,,,,,,,,,,,,,
17723,,63.0,,,,,10.0,,,,,,11.0,,,,74.0,74.0,10.0,,63.0,63.0,63.0,63.0,63.0,63.0,63.0,,,,,,63.0,,,,,
17724,,53.0,,,,,10.0,,,,,,72.0,,,,,,10.0,,53.0,53.0,53.0,53.0,53.0,53.0,53.0,,,,,,53.0,,,,,
17725,66.0,51.0,57.0,66.0,,,10.0,,,,,,,,,,,,10.0,,51.0,51.0,51.0,51.0,51.0,51.0,51.0,,,,68.0,,51.0,35.0,,,,
17726,50.0,46.0,68.0,50.0,,,10.0,49.0,49.0,49.0,49.0,49.0,58.0,,,,61.0,61.0,10.0,,46.0,46.0,46.0,46.0,46.0,46.0,46.0,,,,73.0,,46.0,,,40.0,,35.0
17727,47.0,42.0,69.0,47.0,,,10.0,10.0,10.0,10.0,10.0,10.0,67.0,,,,,,10.0,,42.0,42.0,42.0,42.0,42.0,42.0,42.0,,,,71.0,,42.0,,,40.0,,35.0
17728,63.0,42.0,71.0,63.0,,,10.0,10.0,10.0,10.0,10.0,10.0,70.0,,,,,,10.0,,42.0,42.0,42.0,42.0,42.0,42.0,42.0,,,,,,42.0,,,35.0,,
17729,,,,,,,40.0,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,
17730,,53.0,,,,,10.0,,,,,,,,,,,,10.0,,53.0,53.0,53.0,53.0,53.0,53.0,53.0,,,,,,53.0,,,,,35.0
17731,63.0,55.0,63.0,63.0,,,31.0,62.0,62.0,62.0,62.0,62.0,,68.0,68.0,68.0,,,31.0,68.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,,,,,,55.0,68.0,68.0,54.0,,58.0
17732,55.0,11.0,,55.0,67.0,,27.0,65.0,65.0,65.0,65.0,65.0,,71.0,71.0,71.0,,,27.0,71.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,,,,,67.0,11.0,,71.0,51.0,,55.0
17733,54.0,43.0,,54.0,,,10.0,,,,,,,,,,,,10.0,,43.0,43.0,43.0,43.0,43.0,43.0,43.0,,,,,,43.0,,,10.0,,35.0
17734,54.0,54.0,,54.0,64.0,,12.0,,,,,,,64.0,64.0,64.0,,,12.0,64.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,,,,,64.0,54.0,59.0,64.0,41.0,,44.0
17735,47.0,45.0,59.0,47.0,60.0,,13.0,40.0,40.0,40.0,40.0,40.0,,47.0,47.0,47.0,62.0,62.0,13.0,47.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,,,,,60.0,45.0,43.0,47.0,36.0,62.0,41.0
17736,,,,,38.0,,10.0,,,,,,,,,,,,10.0,,,,,,,,,,,,,38.0,,,,34.0,,
17737,37.0,26.0,41.0,37.0,38.0,13.0,11.0,39.0,39.0,39.0,39.0,39.0,57.0,42.0,42.0,42.0,52.0,52.0,11.0,42.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,,,,58.0,38.0,26.0,40.0,42.0,29.0,48.0,34.0
17738,30.0,19.0,40.0,30.0,34.0,10.0,13.0,36.0,36.0,36.0,36.0,36.0,39.0,37.0,37.0,37.0,41.0,41.0,13.0,37.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,,,,41.0,34.0,19.0,35.0,37.0,32.0,47.0,28.0
17739,29.0,,34.0,29.0,30.0,9.0,10.0,31.0,31.0,31.0,31.0,31.0,40.0,29.0,29.0,29.0,37.0,37.0,10.0,29.0,,,,,,,,,,,39.0,30.0,,32.0,29.0,27.0,35.0,28.0
17740,23.0,24.0,37.0,23.0,36.0,9.0,10.0,29.0,29.0,29.0,29.0,29.0,32.0,35.0,35.0,35.0,32.0,32.0,10.0,35.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,,,,36.0,36.0,24.0,29.0,35.0,27.0,28.0,26.0
17741,28.0,21.0,27.0,28.0,31.0,7.0,10.0,28.0,28.0,28.0,28.0,28.0,34.0,28.0,28.0,28.0,31.0,31.0,10.0,28.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,,,,27.0,31.0,21.0,35.0,28.0,,31.0,31.0
17742,29.0,24.0,29.0,29.0,25.0,5.0,10.0,29.0,29.0,29.0,29.0,29.0,31.0,35.0,35.0,35.0,32.0,32.0,10.0,35.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,,,,29.0,25.0,24.0,35.0,35.0,36.0,26.0,28.0
17743,,,33.0,,28.0,6.0,10.0,27.0,27.0,27.0,27.0,27.0,29.0,35.0,35.0,35.0,25.0,25.0,10.0,35.0,,,,,,,,,,,30.0,28.0,,35.0,35.0,10.0,30.0,24.0
17744,29.0,,23.0,29.0,19.0,7.0,10.0,28.0,28.0,28.0,28.0,28.0,26.0,35.0,35.0,35.0,54.0,54.0,10.0,35.0,,,,,,,,,,,29.0,19.0,,21.0,35.0,40.0,35.0,12.0
17745,19.0,22.0,21.0,19.0,35.0,6.0,10.0,28.0,28.0,28.0,28.0,28.0,24.0,11.0,11.0,11.0,22.0,22.0,10.0,11.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,,,,27.0,35.0,22.0,19.0,11.0,37.0,35.0,16.0
17746,33.0,22.0,20.0,33.0,11.0,5.0,10.0,30.0,30.0,30.0,30.0,30.0,32.0,10.0,10.0,10.0,40.0,40.0,10.0,10.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,,,,27.0,11.0,22.0,15.0,10.0,39.0,35.0,15.0
17747,31.0,29.0,17.0,31.0,35.0,5.0,10.0,32.0,32.0,32.0,32.0,32.0,47.0,11.0,11.0,11.0,,,10.0,11.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,,,,39.0,35.0,29.0,15.0,11.0,35.0,17.0,15.0
17748,41.0,34.0,17.0,41.0,28.0,,8.0,31.0,31.0,31.0,31.0,31.0,37.0,11.0,11.0,11.0,,,8.0,11.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,,,,,28.0,34.0,12.0,11.0,10.0,17.0,15.0
17749,,,18.0,,11.0,,8.0,,,,,,,10.0,10.0,10.0,,,8.0,10.0,,,,,,,,,,,,11.0,,10.0,10.0,14.0,35.0,15.0
17750,,,13.0,,10.0,,8.0,,,,,,,10.0,10.0,10.0,,,8.0,10.0,,,,,,,,,,,,10.0,,8.0,10.0,12.0,35.0,12.0
17751,,,13.0,,10.0,,8.0,,,,,,,13.0,13.0,13.0,,,8.0,13.0,,,,,,,,,,,,10.0,,8.0,13.0,8.0,,11.0
17752,,14.0,12.0,,14.0,,8.0,,,,,,,13.0,13.0,13.0,,,8.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,,,,,14.0,14.0,8.0,13.0,7.0,17.0,10.0
17753,,13.0,11.0,,14.0,,9.0,,,,,,,14.0,14.0,14.0,,,9.0,14.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,,,,,14.0,13.0,8.0,14.0,7.0,17.0,8.0
17754,,13.0,13.0,,,,9.0,,,,,,,12.0,12.0,12.0,,,9.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,,,,,,13.0,7.0,12.0,7.0,12.0,12.0
17755,,,,,,,9.0,,,,,,,12.0,12.0,12.0,,,9.0,12.0,,,,,,,,,,,,,,7.0,12.0,11.0,,
17756,,,,,12.0,,12.0,,,,,,,11.0,11.0,11.0,,,12.0,11.0,,,,,,,,,,,,12.0,,,11.0,,,10.0
17757,,,,,11.0,,8.0,,,,,,,11.0,11.0,11.0,,,8.0,11.0,,,,,,,,,,,,11.0,,,11.0,10.0,,11.0
17758,,,,,,,9.0,,,,,,,11.0,11.0,11.0,,,9.0,11.0,,,,,,,,,,,,,,,11.0,,,
17759,,,,,11.0,,9.0,,,,,,,9.0,9.0,9.0,,,9.0,9.0,,,,,,,,,,,,11.0,,,9.0,,,
17760,,,,,11.0,,8.0,,,,,,,10.0,10.0,10.0,,,8.0,10.0,,,,,,,,,,,,11.0,,10.0,10.0,10.0,,
17761,,,,,,,8.0,,,,,,,10.0,10.0,10.0,,,8.0,10.0,,,,,,,,,,,,,,,10.0,,,
17762,,,,,10.0,,7.0,,,,,,,10.0,10.0,10.0,,,7.0,10.0,,,,,,,,,,,,10.0,,,10.0,76.0,,
17763,,,,,10.0,,8.0,,,,,,,10.0,10.0,10.0,,,8.0,10.0,,,,,,,,,,,,10.0,,11.0,10.0,,,
17764,,,,,9.0,,8.0,,,,,,,10.0,10.0,10.0,,,8.0,10.0,,,,,,,,,,,,9.0,,10.0,10.0,,,
17765,,,,,9.0,,8.0,,,,,,74.0,10.0,10.0,10.0,9.0,9.0,8.0,10.0,,,,,,,,,,,,9.0,,10.0,10.0,9.0,,
17766,,,59.0,,10.0,,10.0,,,,,,,11.0,11.0,11.0,,,10.0,11.0,,,,,,,,,,,,10.0,,10.0,11.0,40.0,,10.0
17767,50.0,46.0,60.0,50.0,9.0,,8.0,,,,,,,10.0,10.0,10.0,,,8.0,10.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,,,,,9.0,46.0,10.0,10.0,38.0,,10.0
17768,52.0,39.0,52.0,52.0,10.0,,10.0,,,,,,,,,,,,10.0,,39.0,39.0,39.0,39.0,39.0,39.0,39.0,,,,,10.0,39.0,9.0,,38.0,40.0,35.0
17769,42.0,36.0,49.0,42.0,,15.0,10.0,,,,,,,10.0,10.0,10.0,,,10.0,10.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,,,,,,36.0,9.0,10.0,,40.0,40.0
17770,41.0,38.0,49.0,41.0,,14.0,8.0,,,,,,,10.0,10.0,10.0,,,8.0,10.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,,,,,,38.0,9.0,10.0,,45.0,
17771,,,,,,11.0,8.0,42.0,42.0,42.0,42.0,42.0,,10.0,10.0,10.0,,,8.0,10.0,,,,,,,,,,,,,,10.0,10.0,,43.0,
17772,,,,,,,8.0,,,,,,,6.0,6.0,6.0,,,8.0,6.0,,,,,,,,,,,,,,10.0,6.0,42.0,43.0,
17773,,,,,,,8.0,,,,,,44.0,10.0,10.0,10.0,,,8.0,10.0,,,,,,,,,,,,,,10.0,10.0,42.0,,
17774,,,,,,,8.0,,,,,,45.0,8.0,8.0,8.0,,,8.0,8.0,,,,,,,,,,,,,,,8.0,,,
17775,,,,,,,7.0,,,,,,44.0,35.0,35.0,35.0,,,7.0,35.0,,,,,,,,,,,,,,,35.0,,,
17776,,,,,,,8.0,13.0,13.0,13.0,13.0,13.0,,8.0,8.0,8.0,,,8.0,8.0,,,,,,,,,,,,,,,8.0,,,35.0
17777,,,,,35.0,,8.0,12.0,12.0,12.0,12.0,12.0,,35.0,35.0,35.0,,,8.0,35.0,,,,,,,,,,,,35.0,,46.0,35.0,25.0,,38.0
17778,41.0,36.0,39.0,41.0,42.0,14.0,7.0,,,,,,,40.0,40.0,40.0,40.0,40.0,7.0,40.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,,,,12.0,42.0,36.0,34.0,40.0,28.0,,12.0
17779,28.0,25.0,41.0,28.0,41.0,11.0,9.0,40.0,40.0,40.0,40.0,40.0,42.0,41.0,41.0,41.0,40.0,40.0,9.0,41.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,,,,12.0,41.0,25.0,32.0,41.0,21.0,40.0,23.0
17780,9.0,27.0,39.0,9.0,37.0,10.0,8.0,36.0,36.0,36.0,36.0,36.0,,39.0,39.0,39.0,43.0,43.0,8.0,39.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,,,,44.0,37.0,27.0,30.0,39.0,20.0,36.0,30.0
17781,38.0,27.0,29.0,38.0,35.0,9.0,8.0,38.0,38.0,38.0,38.0,38.0,,35.0,35.0,35.0,37.0,37.0,8.0,35.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,,,,43.0,35.0,27.0,26.0,35.0,10.0,35.0,30.0
