측정일시,발전률,기온(°C),강수량(mm),풍속(m__s),습도(%),증기압(hPa),현지기압(hPa),일조(hr),지면온도(°C),SO2,CO,O3,NO2,PM10,PM25
2017010322,0.0,4.4,0.0,1.4,76.0,6.3,1015.5,0.0,-1.7,0.003,1.2,0.002,0.044,67.0,45.0
2017010323,0.0,4.4,0.0,0.8,76.0,6.3,1015.6,0.0,-2.3,0.003,1.1,0.003,0.041,69.0,43.0
2017010324,0.0,3.5,0.0,1.1,83.0,6.5,1016.2,0.0,-1.2,0.003,1.2,0.002,0.041,68.0,48.0
2017010401,0.0,2.8,0.0,0.4,86.0,6.4,1016.1,0.0,-1.4,0.003,1.1,0.002,0.037,66.0,46.0
2017010402,0.0,2.2,0.0,0.1,91.0,6.5,1015.8,0.0,-2.0,0.003,1.1,0.003,0.034,60.0,43.0
2017010403,0.0,1.4,0.0,0.1,93.0,6.2,1015.6,0.0,-2.5,0.002,1.0,0.003,0.031,60.0,47.0
2017010404,0.0,1.1,0.0,0.1,95.0,6.2,1015.5,0.0,-2.9,0.002,1.0,0.005,0.028,59.0,41.0
2017010405,0.0,0.2,0.0,0.6,94.0,5.8,1015.7,0.0,-3.1,0.002,1.0,0.004,0.029,57.0,41.0
2017010406,0.0,0.2,0.0,0.2,94.0,5.8,1015.5,0.0,-3.3,0.003,1.1,0.002,0.031,54.0,43.0
2017010407,0.0,0.6,0.0,0.3,93.0,5.9,1015.5,0.0,-3.1,0.003,1.2,0.002,0.034,56.0,41.0
2017010408,0.0031799007444168,0.4,0.0,0.6,94.0,5.9,1015.3,0.0,-2.7,0.003,1.3,0.002,0.035,59.0,45.0
2017010409,0.0852568238213399,0.0,0.0,1.2,91.0,5.6,1015.7,0.0,-3.0,0.003,1.4,0.003,0.037,72.0,54.0
2017010410,0.1878784119106699,0.4,0.0,0.2,90.0,5.7,1016.0,0.1,-1.6,0.004,1.5,0.003,0.04,83.0,62.0
2017010411,0.1914516129032258,2.0,0.0,0.8,81.0,5.7,1016.7,1.0,-0.5,0.004,1.7,0.004,0.046,93.0,70.0
2017010412,0.4574057071960297,4.7,0.0,0.4,71.0,6.1,1016.7,0.9,4.7,0.004,1.7,0.004,0.046,108.0,79.0
2017010413,0.3741861042183623,7.5,0.0,0.4,62.0,6.4,1015.7,1.0,11.5,0.004,1.7,0.004,0.046,108.0,79.0
2017010414,0.3561054590570719,9.2,0.0,0.9,58.0,6.7,1015.0,1.0,14.3,0.005,1.0,0.011,0.062,127.0,91.0
2017010415,0.2970397022332506,10.0,0.0,1.3,61.0,7.5,1014.4,1.0,13.6,0.006,0.8,0.026,0.04,116.0,81.0
2017010416,0.1498238213399503,11.6,0.0,0.9,57.0,7.7,1013.7,0.9,15.4,0.006,0.8,0.035,0.03,102.0,75.0
2017010417,0.0215111662531017,11.1,0.0,1.1,54.0,7.1,1013.5,1.0,10.9,0.006,0.8,0.036,0.03,98.0,75.0
2017010418,0.0,10.1,0.0,0.7,56.0,6.9,1014.0,0.6,6.1,0.007,1.0,0.021,0.053,100.0,79.0
2017010419,0.0,8.9,0.0,1.2,61.0,6.9,1014.4,0.0,2.9,0.005,1.8,0.003,0.076,120.0,88.0
2017010420,0.0,7.3,0.0,0.1,66.0,6.7,1014.9,0.0,0.7,0.007,1.0,0.036,0.033,133.0,99.0
2017010421,0.0,6.3,0.0,2.0,68.0,6.5,1015.0,0.0,-0.5,0.006,1.1,0.029,0.038,122.0,97.0
2017010422,0.0,5.5,0.0,1.5,76.0,6.8,1015.2,0.0,-1.6,0.004,1.4,0.003,0.066,123.0,101.0
2017010423,0.0,5.1,0.0,0.4,75.0,6.6,1015.5,0.0,-2.0,0.004,1.2,0.003,0.055,126.0,102.0
2017010424,0.0,5.1,0.0,1.4,79.0,6.9,1016.2,0.0,-2.0,0.004,1.1,0.003,0.051,106.0,91.0
2017010501,0.0,4.1,0.0,0.5,83.0,6.8,1016.3,0.0,-2.3,0.003,1.1,0.003,0.046,94.0,81.0
2017010502,0.0,3.5,0.0,1.0,85.0,6.7,1015.8,0.0,-2.5,0.004,1.1,0.003,0.044,93.0,77.0
2017010503,0.0,3.5,0.0,1.2,86.0,6.7,1015.5,0.0,-1.1,0.003,1.3,0.002,0.043,95.0,82.0
2017010504,0.0,3.9,0.0,3.2,83.0,6.7,1015.6,0.0,-1.1,0.003,1.2,0.003,0.041,94.0,82.0
2017010505,0.0,3.7,0.0,2.7,90.0,7.2,1015.5,0.0,-1.0,0.003,1.1,0.005,0.038,98.0,85.0
2017010506,0.0,3.2,0.0,3.3,91.0,7.0,1015.2,0.0,-1.0,0.003,1.1,0.004,0.037,93.0,83.0
2017010507,0.0,2.7,0.0,1.8,89.0,6.6,1015.2,0.0,-1.0,0.003,1.2,0.002,0.037,92.0,80.0
2017010508,0.001,3.5,0.0,1.6,87.0,6.8,1015.3,0.0,-1.0,0.004,1.1,0.002,0.04,90.0,80.0
2017010509,0.0275496277915632,3.0,0.0,0.1,88.0,6.7,1015.6,0.0,-0.9,0.004,1.2,0.003,0.043,94.0,75.0
2017010510,0.053455334987593,3.7,0.0,0.8,89.0,7.1,1016.7,0.0,0.7,0.004,1.4,0.003,0.047,97.0,79.0
2017010511,0.1045521091811414,5.1,0.0,1.1,79.0,6.9,1016.9,0.0,5.1,0.005,1.5,0.004,0.051,123.0,95.0
2017010512,0.1557196029776675,6.1,0.0,0.5,71.0,6.7,1017.4,0.0,7.2,0.005,1.1,0.008,0.044,132.0,105.0
2017010513,0.168940446650124,7.6,0.0,0.6,60.0,6.2,1016.5,0.0,10.5,0.004,0.9,0.012,0.041,117.0,97.0
2017010514,0.0956191066997518,9.1,0.0,0.9,57.0,6.6,1015.8,0.0,10.9,0.004,0.9,0.015,0.038,104.0,84.0
2017010515,0.0627456575682382,9.8,0.0,0.2,55.0,6.6,1015.5,0.0,10.3,0.004,0.9,0.012,0.041,104.0,82.0
