,경상대,광양항세방,구미,남동발전_본사사옥,영동,예천,남제주소내,부산복합자재창고,부산복합1단계,부산수처리장,부산신항,부산본부,삼척소내,신인천소내,신인천전망대,신인천해수취수구,영월본부,영월철도부지,위미2리,인천수산정수장,하동공설운동장,하동변전소,하동보건소,하동본부,하동정수장,하동하수처리장,광양항,당진,당진매립장_송악,당진자재창고,동해,수원환경사업소,황금물류센터,세종시폐기물매립장,연성정수장,영암에프원b,대구,신안
5995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5997,,,,,Sc,,,Sc,Sc,Sc,Sc,Sc,,Sc,Sc,Sc,,,,Sc,,,,,,,,,,,,Sc,,Sc,Sc,,,
5998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6000,,,,,Sc,,,,,,,,,Sc,Sc,Sc,,,,Sc,,,,,,,,Sc,Sc,Sc,,Sc,,,Sc,Sc,,
6001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6002,,,,,,,,,,,,,,,,,,,,,,,,,,,,St,St,St,,,,,,,,
6003,,,,,St,,,,,,,,,St,St,St,,,,St,,,,,,,,,,,,St,,,St,Sc,,Sc
6004,,,,,St,,,,,,,,,,,,,,,,,,,,,,,St,St,St,,St,,,,,,Sc
6005,,,,,St,,,,,,,,,,,,,,,,,,,,,,,St,St,St,,St,,Sc,,,,
6006,,,,,St,,,,,,,,,,,,,,,,,,,,,,,St,St,St,,St,,Sc,,,,Sc
6007,,,,,St,,,,,,,,,,,,,,,,,,,,,,,,,,,St,,Sc,,,,Sc
6008,,,,,St,,,,,,,,,Sc,Sc,Sc,,,,Sc,,,,,,,,St,St,St,,St,,Sc,Sc,Sc,,Sc
6009,,,,,St,,,,,,,,,Sc,Sc,Sc,,,,Sc,,,,,,,,Sc,Sc,Sc,,St,,Sc,Sc,Sc,,Sc
6010,,,,,Sc,,,,,,,,,Sc,Sc,Sc,,,,Sc,,,,,,,,Sc,Sc,Sc,,Sc,,Sc,Sc,Sc,Sc,Sc
6011,,,,,Sc,,,,,,,,,Sc,Sc,Sc,,,,Sc,,,,,,,,Sc,Sc,Sc,,Sc,,Sc,Sc,Sc,Sc,Sc
6012,,,,,Sc,,,,,,,,,Sc,Sc,Sc,,,,Sc,,,,,,,,Sc,Sc,Sc,,Sc,,Sc,Sc,,Sc,Sc
6013,,,,,Sc,,,,,,,,,Sc,Sc,Sc,,,,Sc,,,,,,,,Sc,Sc,Sc,,Sc,,Sc,Sc,,Sc,Sc
6014,,,,,Sc,,,,,,,,,Ci,Ci,Ci,,,,Ci,,,,,,,,ScCi,ScCi,ScCi,,Sc,,Sc,Ci,,Sc,Sc
6015,,,,,Sc,,,,,,,,,Ci,Ci,Ci,,,,Ci,,,,,,,,Ci,Ci,Ci,,Sc,,Sc,Ci,,Sc,Sc
6016,,,,,Ci,,,Ci,Ci,Ci,Ci,Ci,,Ci,Ci,Ci,,,,Ci,,,,,,,,Ci,Ci,Ci,,Ci,,Sc,Ci,,Sc,Sc
6017,,,,,Ci,,,Sc,Sc,Sc,Sc,Sc,,Ci,Ci,Ci,,,,Ci,,,,,,,,Ci,Ci,Ci,,Ci,,Ci,Ci,Ci,Sc,Sc
6018,,,,,Ci,,,CcCi,CcCi,CcCi,CcCi,CcCi,,Ci,Ci,Ci,,,,Ci,,,,,,,,Ci,Ci,Ci,,Ci,,ScCi,Ci,Ci,ScCi,Ci
6019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ci,
6022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sc,,Ci
6025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6027,,,,,,,,Ci,Ci,Ci,Ci,Ci,,St,St,St,,,,St,,,,,,,,Sc,Sc,Sc,,,,,St,Sc,,Ci
6028,,,,,,,,Ci,Ci,Ci,Ci,Ci,,,,,,,,,,,,,,,,Sc,Sc,Sc,,,,Sc,,Ci,Ci,Ci
6029,,,,,St,,,Ci,Ci,Ci,Ci,Ci,,,,,,,,,,,,,,,,Sc,Sc,Sc,,St,,Sc,,Ci,,Ci
6030,,,,,St,,,Ci,Ci,Ci,Ci,Ci,,,,,,,,,,,,,,,,ScCi,ScCi,ScCi,,St,,Sc,,Ci,Ci,Ci
6031,,,,,St,,,Ci,Ci,Ci,Ci,Ci,,,,,,,,,,,,,,,,,,,,St,,Sc,,AcCi,Ci,Ci
6032,,,,,St,,,Ci,Ci,Ci,Ci,Ci,,,,,,,,,,,,,,,,,,,,St,,Sc,,Ci,Ci,ScCi
6033,,,,,St,,,Ci,Ci,Ci,Ci,Ci,,St,St,St,,,,St,,,,,,,,ScCi,ScCi,ScCi,,St,,St,St,Ci,Ci,ScCi
6034,,,,,St,,,Ci,Ci,Ci,Ci,Ci,,St,St,St,,,,St,,,,,,,,ScCi,ScCi,ScCi,,St,,ScCi,St,Ci,Ci,Ci
6035,,,,,Ci,,,Ci,Ci,Ci,Ci,Ci,,StCi,StCi,StCi,,,,StCi,,,,,,,,Ci,Ci,Ci,,Ci,,Ci,StCi,Ci,Ci,Ci
6036,,,,,ScCi,,,Ci,Ci,Ci,Ci,Ci,,Ci,Ci,Ci,,,,Ci,,,,,,,,ScCi,ScCi,ScCi,,ScCi,,Ci,Ci,Ci,Ci,ScCi
6037,,,,,Ci,,,ScCi,ScCi,ScCi,ScCi,ScCi,,ScCi,ScCi,ScCi,,,,ScCi,,,,,,,,Ci,Ci,Ci,,Ci,,Ci,ScCi,Ci,Ci,ScCi
6038,,,,,Ci,,,AcCi,AcCi,AcCi,AcCi,AcCi,,ScCi,ScCi,ScCi,,,,ScCi,,,,,,,,ScCi,ScCi,ScCi,,Ci,,Ci,ScCi,Ci,Ci,ScCi
6039,,,,,Ci,,,AcCi,AcCi,AcCi,AcCi,AcCi,,ScCi,ScCi,ScCi,,,,ScCi,,,,,,,,ScCi,ScCi,ScCi,,Ci,,Ci,ScCi,Ci,Ci,ScAc
6040,,,,,Ci,,,Ci,Ci,Ci,Ci,Ci,,ScCi,ScCi,ScCi,,,,ScCi,,,,,,,,ScCi,ScCi,ScCi,,Ci,,Ci,ScCi,Ci,AcCi,Sc
6041,,,,,Ci,,,AcCi,AcCi,AcCi,AcCi,AcCi,,Ci,Ci,Ci,,,,Ci,,,,,,,,Ci,Ci,Ci,,Ci,,Ci,Ci,AcCi,AcCi,ScAc
6042,,,,,Ci,,,AcCi,AcCi,AcCi,AcCi,AcCi,,Ci,Ci,Ci,,,,Ci,,,,,,,,ScCi,ScCi,ScCi,,Ci,,Ci,Ci,AcCi,AcCi,Sc
6043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6045,,,,,,,,AcCi,AcCi,AcCi,AcCi,AcCi,,,,,,,,,,,,,,,,,,,,,,Ci,,Ci,,
6046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6048,,,,,,,,Ci,Ci,Ci,Ci,Ci,,,,,,,,,,,,,,,,Ci,Ci,Ci,,,,Ci,,Ci,,Ci
6049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6051,,,,,,,,Ci,Ci,Ci,Ci,Ci,,Ci,Ci,Ci,,,,Ci,,,,,,,,,,,,,,Ci,Ci,Ci,Ci,
6052,,,,,,,,Ci,Ci,Ci,Ci,Ci,,Ci,Ci,Ci,,,,Ci,,,,,,,,Ci,Ci,Ci,,,,Ci,Ci,Ci,Ci,Ci
6053,,,,,Cs,,,AcCi,AcCi,AcCi,AcCi,AcCi,,Ci,Ci,Ci,,,,Ci,,,,,,,,,,,,Cs,,Ac,Ci,AcCi,Ci,Ac
6054,,,,,Ci,,,AcCcCi,AcCcCi,AcCcCi,AcCcCi,AcCcCi,,Cs,Cs,Cs,,,,Cs,,,,,,,,,,,,Ci,,Ac,Cs,Ci,AcCi,Ac
6055,,,,,Cs,,,AcCcCi,AcCcCi,AcCcCi,AcCcCi,AcCcCi,,Ci,Ci,Ci,,,,Ci,,,,,,,,ScCi,ScCi,ScCi,,Cs,,AcCi,Ci,Ci,AcCi,AcCi
6056,,,,,Cs,,,CcCi,CcCi,CcCi,CcCi,CcCi,,Ci,Ci,Ci,,,,Ci,,,,,,,,Ci,Ci,Ci,,Cs,,St,Ci,Ci,Ac,AcCi
6057,,,,,Cs,,,CcCi,CcCi,CcCi,CcCi,CcCi,,Ci,Ci,Ci,,,,Ci,,,,,,,,Ci,Ci,Ci,,Cs,,StAc,Ci,Ci,Ac,AcCi
6058,,,,,Cs,,,ScCcCi,ScCcCi,ScCcCi,ScCcCi,ScCcCi,,Cs,Cs,Cs,,,,Cs,,,,,,,,Cs,Cs,Cs,,Cs,,Cs,Cs,Ci,Ac,Ac
6059,,,,,Cs,,,ScCcCi,ScCcCi,ScCcCi,ScCcCi,ScCcCi,,Ci,Ci,Ci,,,,Ci,,,,,,,,Cs,Cs,Cs,,Cs,,Cs,Ci,AcCi,AcCi,ScAc
6060,,,,,Cs,,,ScCi,ScCi,ScCi,ScCi,ScCi,,Cs,Cs,Cs,,,,Cs,,,,,,,,Cs,Cs,Cs,,Cs,,Cs,Cs,ScAc,AcCi,ScAc
6061,,,,,Cs,,,ScCcCi,ScCcCi,ScCcCi,ScCcCi,ScCcCi,,ScCs,ScCs,ScCs,,,,ScCs,,,,,,,,ScCs,ScCs,ScCs,,Cs,,Cs,ScCs,ScAc,Ci,ScAc
6062,,,,,Cs,,,ScAcCcCi,ScAcCcCi,ScAcCcCi,ScAcCcCi,ScAcCcCi,,ScCs,ScCs,ScCs,,,,ScCs,,,,,,,,ScCs,ScCs,ScCs,,Cs,,Ci,ScCs,Ac,ScCi,ScAc
6063,,,,,Cs,,,AcCcCi,AcCcCi,AcCcCi,AcCcCi,AcCcCi,,ScCs,ScCs,ScCs,,,,ScCs,,,,,,,,AcCs,AcCs,AcCs,,Cs,,AcCs,ScCs,ScAc,ScCi,ScAc
6064,,,,,Cs,,,AcCcCi,AcCcCi,AcCcCi,AcCcCi,AcCcCi,,ScCs,ScCs,ScCs,,,,ScCs,,,,,,,,As,As,As,,Cs,,AcCs,ScCs,Ac,AcCi,ScAc
6065,,,,,As,,,Ac,Ac,Ac,Ac,Ac,,ScAs,ScAs,ScAs,,,,ScAs,,,,,,,,Cs,Cs,Cs,,As,,AcCs,ScAs,AcCi,Ac,ScAs
6066,,,,,As,,,Ac,Ac,Ac,Ac,Ac,,ScAs,ScAs,ScAs,,,,ScAs,,,,,,,,AcCs,AcCs,AcCs,,As,,AcCs,ScAs,AcCi,As,ScAs
6067,,,,,ScAs,,,,,,,,,ScAs,ScAs,ScAs,,,,ScAs,,,,,,,,,,,,ScAs,,,ScAs,,,
6068,,,,,ScAs,,,,,,,,,ScAs,ScAs,ScAs,,,,ScAs,,,,,,,,,,,,ScAs,,,ScAs,,,
6069,,,,,ScAs,,,ScAcCi,ScAcCi,ScAcCi,ScAcCi,ScAcCi,,ScAs,ScAs,ScAs,,,,ScAs,,,,,,,,As,As,As,,ScAs,,As,ScAs,Ac,As,AcCi
6070,,,,,ScAs,,,,,,,,,ScAs,ScAs,ScAs,,,,ScAs,,,,,,,,,,,,ScAs,,,ScAs,,,
6071,,,,,ScAs,,,,,,,,,ScAs,ScAs,ScAs,,,,ScAs,,,,,,,,ScAs,ScAs,ScAs,,ScAs,,,ScAs,StNs,,
6072,,,,,ScAs,,,ScCi,ScCi,ScCi,ScCi,ScCi,,ScAs,ScAs,ScAs,,,,ScAs,,,,,,,,StNs,StNs,StNs,,ScAs,,As,ScAs,StNs,As,StNs
6073,,,,,ScAs,,,,,,,,,StNs,StNs,StNs,,,,StNs,,,,,,,,StNs,StNs,StNs,,ScAs,,ScAs,StNs,StNs,,StNs
6074,,,,,ScAs,,,,,,,,,StNs,StNs,StNs,,,,StNs,,,,,,,,StNs,StNs,StNs,,ScAs,,StNs,StNs,StNs,ScAs,StNs
6075,,,,,StNs,,,ScAs,ScAs,ScAs,ScAs,ScAs,,StNs,StNs,StNs,,,,StNs,,,,,,,,StNs,StNs,StNs,,StNs,,StNs,StNs,StNs,ScAs,StNs
6076,,,,,StNs,,,StNs,StNs,StNs,StNs,StNs,,StNs,StNs,StNs,,,,StNs,,,,,,,,StNs,StNs,StNs,,StNs,,StNs,StNs,StNs,StNs,StNs
6077,,,,,StNs,,,StNs,StNs,StNs,StNs,StNs,,StNs,StNs,StNs,,,,StNs,,,,,,,,StNs,StNs,StNs,,StNs,,StNs,StNs,StNs,StNs,StNs
6078,,,,,StNs,,,StNs,StNs,StNs,StNs,StNs,,StNs,StNs,StNs,,,,StNs,,,,,,,,StNs,StNs,StNs,,StNs,,StNs,StNs,StNs,StNs,StNs
6079,,,,,StNs,,,StNs,StNs,StNs,StNs,StNs,,StNs,StNs,StNs,,,,StNs,,,,,,,,StNs,StNs,StNs,,StNs,,StNs,StNs,StNs,StNs,StNs
6080,,,,,StNs,,,StNs,StNs,StNs,StNs,StNs,,StNs,StNs,StNs,,,,StNs,,,,,,,,ScAs,ScAs,ScAs,,StNs,,StNs,StNs,StNs,StNs,StNs
6081,,,,,StNs,,,StNs,StNs,StNs,StNs,StNs,,ScAs,ScAs,ScAs,,,,ScAs,,,,,,,,ScAs,ScAs,ScAs,,StNs,,StNs,ScAs,ScAs,StNs,StNs
6082,,,,,StNs,,,StNs,StNs,StNs,StNs,StNs,,ScAs,ScAs,ScAs,,,,ScAs,,,,,,,,StNs,StNs,StNs,,StNs,,ScAs,ScAs,ScAs,StNs,StNs
6083,,,,,StNs,,,StNs,StNs,StNs,StNs,StNs,,Ac,Ac,Ac,,,,Ac,,,,,,,,ScAs,ScAs,ScAs,,StNs,,ScAs,Ac,ScAs,StNs,ScAs
6084,,,,,ScAs,,,StNs,StNs,StNs,StNs,StNs,,Ac,Ac,Ac,,,,Ac,,,,,,,,ScAs,ScAs,ScAs,,ScAs,,ScAs,Ac,ScAs,StNs,ScAs
6085,,,,,ScAs,,,ScAc,ScAc,ScAc,ScAc,ScAc,,ScAs,ScAs,ScAs,,,,ScAs,,,,,,,,ScAs,ScAs,ScAs,,ScAs,,ScAs,ScAs,ScAs,ScAs,ScAs
6086,,,,,ScAs,,,ScAs,ScAs,ScAs,ScAs,ScAs,,ScAc,ScAc,ScAc,,,,ScAc,,,,,,,,ScAs,ScAs,ScAs,,ScAs,,ScAs,ScAc,ScAs,ScAs,Sc
6087,,,,,ScAcCi,,,ScAs,ScAs,ScAs,ScAs,ScAs,,ScAcCc,ScAcCc,ScAcCc,,,,ScAcCc,,,,,,,,ScAs,ScAs,ScAs,,ScAcCi,,ScAs,ScAcCc,ScAs,ScAs,Sc
6088,,,,,ScAcCi,,,ScAs,ScAs,ScAs,ScAs,ScAs,,ScAc,ScAc,ScAc,,,,ScAc,,,,,,,,ScAc,ScAc,ScAc,,ScAcCi,,ScAs,ScAc,Sc,ScAs,ScAs
6089,,,,,Sc,,,ScAs,ScAs,ScAs,ScAs,ScAs,,Sc,Sc,Sc,,,,Sc,,,,,,,,Sc,Sc,Sc,,Sc,,ScAs,Sc,ScAs,ScAs,ScAs
6090,,,,,Sc,,,ScAs,ScAs,ScAs,ScAs,ScAs,,Sc,Sc,Sc,,,,Sc,,,,,,,,Sc,Sc,Sc,,Sc,,ScAc,Sc,ScAs,ScAs,ScAs
6091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6093,,,,,,,,ScAc,ScAc,ScAc,ScAc,ScAc,,,,,,,,,,,,,,,,,,,,,,ScAs,,ScAc,ScAs,As
6094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6096,,,,,Ac,,,Sc,Sc,Sc,Sc,Sc,,,,,,,,,,,,,,,,,,,,Ac,,Sc,,,ScAc,ScAs
6097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6099,,,,,,,,Sc,Sc,Sc,Sc,Sc,,,,,,,,,,,,,,,,,,,,,,Sc,,Sc,Sc,Sc
6100,,,,,,,,ScCi,ScCi,ScCi,ScCi,ScCi,,,,,,,,,,,,,,,,Sc,Sc,Sc,,,,,,Sc,Sc,
6101,,,,,,,,Sc,Sc,Sc,Sc,Sc,,,,,,,,,,,,,,,,Sc,Sc,Sc,,,,,,Sc,Sc,
6102,,,,,,,,Sc,Sc,Sc,Sc,Sc,,,,,,,,,,,,,,,,Sc,Sc,Sc,,,,,,,Sc,Sc
6103,,,,,,,,Sc,Sc,Sc,Sc,Sc,,,,,,,,,,,,,,,,St,St,St,,,,,,,,
6104,,,,,,,,Sc,Sc,Sc,Sc,Sc,,,,,,,,,,,,,,,,,,,,,,,,,,
6105,,,,,,,,,,,,,,Sc,Sc,Sc,,,,Sc,,,,,,,,,,,,,,Sc,Sc,Sc,Sc,
6106,,,,,Sc,,,Sc,Sc,Sc,Sc,Sc,,Sc,Sc,Sc,,,,Sc,,,,,,,,Sc,Sc,Sc,,Sc,,Sc,Sc,Sc,Sc,
6107,,,,,Sc,,,,,,,,,Sc,Sc,Sc,,,,Sc,,,,,,,,Sc,Sc,Sc,,Sc,,Sc,Sc,Sc,Sc,
6108,,,,,Sc,,,Sc,Sc,Sc,Sc,Sc,,Cu,Cu,Cu,,,,Cu,,,,,,,,Sc,Sc,Sc,,Sc,,Sc,Cu,Sc,Sc,
6109,,,,,Sc,,,Sc,Sc,Sc,Sc,Sc,,Cu,Cu,Cu,,,,Cu,,,,,,,,,,,,Sc,,Sc,Cu,Sc,Sc,
6110,,,,,,,,Sc,Sc,Sc,Sc,Sc,,Cu,Cu,Cu,,,,Cu,,,,,,,,,,,,,,Sc,Cu,Sc,Sc,Sc
6111,,,,,,,,Sc,Sc,Sc,Sc,Sc,,,,,,,,,,,,,,,,,,,,,,Sc,,Sc,Sc,Sc
6112,,,,,Sc,,,Sc,Sc,Sc,Sc,Sc,,,,,,,,,,,,,,,,,,,,Sc,,Sc,,Sc,Sc,
6113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sc,,Sc,,
6114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6125,,,,,Ci,,,,,,,,,,,,,,,,,,,,,,,,,,,Ci,,,,,,
6126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6127,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sc,Sc,Sc,,,,Sc,,,,
6128,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sc,Sc,Sc,,,,,,,,
6129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sc,,,,
6132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6134,,,,,,,,Ci,Ci,Ci,Ci,Ci,,,,,,,,,,,,,,,,,,,,,,,,,,
6135,,,,,,,,Ci,Ci,Ci,Ci,Ci,,,,,,,,,,,,,,,,,,,,,,,,,,
6136,,,,,,,,Ci,Ci,Ci,Ci,Ci,,,,,,,,,,,,,,,,,,,,,,,,,,
6137,,,,,,,,Ci,Ci,Ci,Ci,Ci,,,,,,,,,,,,,,,,,,,,,,,,,,
6138,,,,,,,,Ci,Ci,Ci,Ci,Ci,,,,,,,,,,,,,,,,,,,,,,,,,,
6139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6148,,,,,,,,,,,,,,Ci,Ci,Ci,,,,Ci,,,,,,,,,,,,,,,Ci,,,
6149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6150,,,,,,,,,,,,,,Ci,Ci,Ci,,,,Ci,,,,,,,,,,,,,,,Ci,Sc,,
6151,,,,,Ci,,,,,,,,,Cc,Cc,Cc,,,,Cc,,,,,,,,,,,,Ci,,,Cc,,,
6152,,,,,,,,Sc,Sc,Sc,Sc,Sc,,Ci,Ci,Ci,,,,Ci,,,,,,,,,,,,,,,Ci,,,
6153,,,,,Ci,,,Sc,Sc,Sc,Sc,Sc,,Ci,Ci,Ci,,,,Ci,,,,,,,,,,,,Ci,,,Ci,,,
6154,,,,,,,,Sc,Sc,Sc,Sc,Sc,,,,,,,,,,,,,,,,,,,,,,,,,,
6155,,,,,,,,Sc,Sc,Sc,Sc,Sc,,,,,,,,,,,,,,,,,,,,,,,,,Sc,
6156,,,,,,,,Sc,Sc,Sc,Sc,Sc,,,,,,,,,,,,,,,,Ci,Ci,Ci,,,,,,,Sc,
6157,,,,,Ci,,,Sc,Sc,Sc,Sc,Sc,,Ci,Ci,Ci,,,,Ci,,,,,,,,Ci,Ci,Ci,,Ci,,,Ci,,Sc,
6158,,,,,Ci,,,Ci,Ci,Ci,Ci,Ci,,Ci,Ci,Ci,,,,Ci,,,,,,,,Ci,Ci,Ci,,Ci,,Ci,Ci,,Sc,
6159,,,,,Ci,,,ScCi,ScCi,ScCi,ScCi,ScCi,,Ci,Ci,Ci,,,,Ci,,,,,,,,,,,,Ci,,,Ci,,Sc,
6160,,,,,Ci,,,ScCi,ScCi,ScCi,ScCi,ScCi,,Ci,Ci,Ci,,,,Ci,,,,,,,,,,,,Ci,,,Ci,Ci,Sc,Ci
6161,,,,,Ci,,,Ci,Ci,Ci,Ci,Ci,,Ci,Ci,Ci,,,,Ci,,,,,,,,Ci,Ci,Ci,,Ci,,,Ci,Ci,,Ci
6162,,,,,Ci,,,Ci,Ci,Ci,Ci,Ci,,Ci,Ci,Ci,,,,Ci,,,,,,,,,,,,Ci,,,Ci,Ci,Sc,ScCi
6163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6165,,,,,Ci,,,Ci,Ci,Ci,Ci,Ci,,Ci,Ci,Ci,,,,Ci,,,,,,,,,,,,Ci,,,Ci,Ci,Ci,Ci
6166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6168,,,,,Ci,,,Ci,Ci,Ci,Ci,Ci,,,,,,,,,,,,,,,,,,,,Ci,,,,Ci,Ci,Ci
6169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6171,,,,,,,,Sc,Sc,Sc,Sc,Sc,,,,,,,,,,,,,,,,,,,,,,,,Ci,Ci,Ci
6172,,,,,,,,Sc,Sc,Sc,Sc,Sc,,,,,,,,,,,,,,,,,,,,,,,,Ci,Ci,Ci
6173,,,,,,,,Sc,Sc,Sc,Sc,Sc,,,,,,,,,,,,,,,,,,,,,,,,Ci,ScCi,Ci
6174,,,,,,,,Sc,Sc,Sc,Sc,Sc,,Ci,Ci,Ci,,,,Ci,,,,,,,,Ci,Ci,Ci,,,,Ci,Ci,Ci,ScCi,Ci
6175,,,,,,,,ScCi,ScCi,ScCi,ScCi,ScCi,,Ci,Ci,Ci,,,,Ci,,,,,,,,Ci,Ci,Ci,,,,Ci,Ci,AcCi,ScCi,Ci
6176,,,,,Ci,,,ScCi,ScCi,ScCi,ScCi,ScCi,,,,,,,,,,,,,,,,Ci,Ci,Ci,,Ci,,ScCi,,AcCi,ScCi,ScCi
6177,,,,,Ci,,,ScCi,ScCi,ScCi,ScCi,ScCi,,,,,,,,,,,,,,,,Ci,Ci,Ci,,Ci,,ScCi,,Ci,ScCi,ScCi
6178,,,,,ScCi,,,ScCi,ScCi,ScCi,ScCi,ScCi,,,,,,,,,,,,,,,,ScCi,ScCi,ScCi,,ScCi,,ScCi,,Ci,ScCi,Cs
6179,,,,,Sc,,,ScCs,ScCs,ScCs,ScCs,ScCs,,Ci,Ci,Ci,,,,Ci,,,,,,,,Sc,Sc,Sc,,Sc,,Sc,Ci,Ci,ScCi,Cs
6180,,,,,Sc,,,ScCs,ScCs,ScCs,ScCs,ScCs,,ScCi,ScCi,ScCi,,,,ScCi,,,,,,,,ScCi,ScCi,ScCi,,Sc,,ScCi,ScCi,Ci,ScCi,Cs
6181,,,,,Sc,,,ScCs,ScCs,ScCs,ScCs,ScCs,,ScCi,ScCi,ScCi,,,,ScCi,,,,,,,,Ci,Ci,Ci,,Sc,,ScCi,ScCi,Ci,ScCi,Cs
6182,,,,,Sc,,,ScCi,ScCi,ScCi,ScCi,ScCi,,ScCi,ScCi,ScCi,,,,ScCi,,,,,,,,Ci,Ci,Ci,,Sc,,ScCi,ScCi,Ci,ScCi,Cs
6183,,,,,ScCi,,,ScCi,ScCi,ScCi,ScCi,ScCi,,ScCi,ScCi,ScCi,,,,ScCi,,,,,,,,ScCi,ScCi,ScCi,,ScCi,,ScCi,ScCi,Ci,ScCi,Cs
6184,,,,,ScCi,,,ScCi,ScCi,ScCi,ScCi,ScCi,,ScCi,ScCi,ScCi,,,,ScCi,,,,,,,,ScCi,ScCi,ScCi,,ScCi,,ScCi,ScCi,Ci,ScCi,Cs
